-0.375936	0.332444	0.864958	0.000000	-0.020657	0.930191	-0.366494	0.000000	-0.926415	-0.155645	-0.342825	0.000000	0.715315	1.278188	-0.042783	1.000000	
-0.553581	0.322948	0.767628	0.000000	-0.087488	0.894096	-0.439247	0.000000	-0.828187	-0.310317	-0.466701	0.000000	0.691159	1.363417	0.020989	1.000000	
-0.659116	0.329483	0.676023	0.000000	-0.098737	0.853223	-0.512115	0.000000	-0.745532	-0.404292	-0.529841	0.000000	0.659647	1.437924	0.063762	1.000000	
-0.732608	0.304870	0.608555	0.000000	-0.137952	0.809016	-0.571369	0.000000	-0.666524	-0.502541	-0.550634	0.000000	0.630926	1.505836	0.090424	1.000000	
-0.769864	0.321856	0.551105	0.000000	-0.120710	0.774500	-0.620949	0.000000	-0.626688	-0.544571	-0.557409	0.000000	0.610433	1.551671	0.110590	1.000000	
-0.733828	0.362787	0.574353	0.000000	-0.136261	0.749677	-0.647624	0.000000	-0.665529	-0.553507	-0.500701	0.000000	0.632380	1.573590	0.096804	1.000000	
-0.693724	0.370427	0.617682	0.000000	-0.239418	0.690234	-0.682829	0.000000	-0.679283	-0.621579	-0.390146	0.000000	0.665243	1.627723	0.055802	1.000000	
-0.631648	0.391433	0.669179	0.000000	-0.360271	0.616098	-0.700448	0.000000	-0.686459	-0.683522	-0.248135	0.000000	0.692706	1.686307	-0.005964	1.000000	
-0.598812	0.381390	0.704248	0.000000	-0.496679	0.512971	-0.700122	0.000000	-0.628278	-0.769027	-0.117745	0.000000	0.701843	1.743478	-0.076461	1.000000	
-0.823552	0.345931	0.449549	0.000000	-0.146414	0.636026	-0.757650	0.000000	-0.548020	-0.689784	-0.473152	0.000000	0.588375	1.696877	0.085989	1.000000	
-0.756781	0.387624	0.526337	0.000000	-0.208587	0.619905	-0.756445	0.000000	-0.619495	-0.682250	-0.388279	0.000000	0.617813	1.696774	0.044891	1.000000	
-0.650407	0.418169	0.634118	0.000000	-0.324864	0.601479	-0.729854	0.000000	-0.686611	-0.680704	-0.255358	0.000000	0.663940	1.694605	-0.021643	1.000000	
-0.523887	0.414045	0.744385	0.000000	-0.464482	0.593681	-0.657115	0.000000	-0.714002	-0.690007	-0.118706	0.000000	0.713496	1.699280	-0.099427	1.000000	
-0.353666	0.429401	0.830985	0.000000	-0.611107	0.566511	-0.552824	0.000000	-0.708145	-0.703335	0.062054	0.000000	0.753067	1.706990	-0.196745	1.000000	
-0.296610	0.431368	0.852023	0.000000	-0.644482	0.567967	-0.511914	0.000000	-0.704745	-0.700953	0.109544	0.000000	0.771807	1.702119	-0.233191	1.000000	
-0.353467	0.380562	0.854537	0.000000	-0.646001	0.561395	-0.517222	0.000000	-0.676568	-0.734852	0.047409	0.000000	0.784212	1.695238	-0.229442	1.000000	
-0.319537	0.387026	0.864932	0.000000	-0.588422	0.634423	-0.501266	0.000000	-0.742735	-0.669118	0.025013	0.000000	0.798433	1.642460	-0.224514	1.000000	
-0.289414	0.376194	0.880181	0.000000	-0.470417	0.744928	-0.473065	0.000000	-0.833635	-0.550963	-0.038624	0.000000	0.814212	1.543225	-0.220232	1.000000	
-0.201307	0.313626	0.927962	0.000000	-0.361667	0.856618	-0.367971	0.000000	-0.910315	-0.409688	-0.059015	0.000000	0.821814	1.428650	-0.224892	1.000000	
-0.155460	0.280558	0.947164	0.000000	-0.204073	0.929017	-0.308677	0.000000	-0.966533	-0.241277	-0.087171	0.000000	0.822192	1.323306	-0.229681	1.000000	
-0.176372	0.263336	0.948445	0.000000	-0.235787	0.924194	-0.300449	0.000000	-0.955666	-0.276622	-0.100911	0.000000	0.821900	1.310283	-0.226060	1.000000	
-0.360862	0.294743	0.884819	0.000000	-0.188640	0.906068	-0.378756	0.000000	-0.913342	-0.303591	-0.271365	0.000000	0.794060	1.339506	-0.117462	1.000000	
-0.657358	0.373580	0.654461	0.000000	0.050205	0.888252	-0.456605	0.000000	-0.751905	-0.267296	-0.602654	0.000000	0.689009	1.338014	0.055578	1.000000	
-0.746681	0.390072	0.538806	0.000000	0.168861	0.894632	-0.413666	0.000000	-0.643393	-0.217893	-0.733872	0.000000	0.606186	1.314856	0.117838	1.000000	
-0.758182	0.360428	0.543371	0.000000	0.138081	0.903187	-0.406432	0.000000	-0.637255	-0.233120	-0.734548	0.000000	0.589433	1.329783	0.125782	1.000000	
-0.805815	0.326549	0.493992	0.000000	-0.006175	0.829531	-0.558427	0.000000	-0.592135	-0.453039	-0.666432	0.000000	0.589349	1.463802	0.128071	1.000000	
-0.837936	0.285366	0.465220	0.000000	-0.205187	0.625157	-0.753045	0.000000	-0.505729	-0.726461	-0.465289	0.000000	0.568034	1.653143	0.086848	1.000000	
-0.840749	0.291957	0.455963	0.000000	-0.267637	0.507959	-0.818748	0.000000	-0.470650	-0.810394	-0.348928	0.000000	0.549349	1.715693	0.056315	1.000000	
-0.306206	0.604737	0.735208	0.000000	-0.712727	0.366343	-0.598174	0.000000	-0.631077	-0.707167	0.318837	0.000000	0.672283	1.702836	-0.267562	1.000000	
-0.340866	0.573810	0.744683	0.000000	-0.676914	0.399877	-0.617969	0.000000	-0.652378	-0.714731	0.252115	0.000000	0.680914	1.693195	-0.239426	1.000000	
-0.375247	0.588383	0.716236	0.000000	-0.494838	0.526221	-0.691540	0.000000	-0.783789	-0.613920	0.093691	0.000000	0.689831	1.618978	-0.156126	1.000000	
-0.403742	0.589502	0.699628	0.000000	-0.261699	0.658356	-0.705748	0.000000	-0.876644	-0.468032	-0.111534	0.000000	0.678609	1.526751	-0.064122	1.000000	
-0.423445	0.614615	0.665539	0.000000	0.069682	0.754575	-0.652504	0.000000	-0.903238	-0.229924	-0.362348	0.000000	0.636029	1.387349	0.026051	1.000000	
-0.472461	0.616900	0.629457	0.000000	0.243494	0.777761	-0.579482	0.000000	-0.847049	-0.120513	-0.517673	0.000000	0.583490	1.304450	0.080373	1.000000	
-0.989368	0.079691	0.121654	0.000000	-0.095946	0.270970	-0.957794	0.000000	-0.109292	-0.959283	-0.260444	0.000000	0.444896	1.795548	0.079583	1.000000	
-0.864893	0.374845	0.333844	0.000000	-0.132062	0.471728	-0.871798	0.000000	-0.484272	-0.798100	-0.358492	0.000000	0.545785	1.721372	0.067091	1.000000	
-0.598845	0.546611	0.585321	0.000000	-0.131914	0.653555	-0.745295	0.000000	-0.789926	-0.523528	-0.319273	0.000000	0.670866	1.564405	0.012260	1.000000	
-0.240909	0.592612	0.768618	0.000000	-0.152614	0.758960	-0.633000	0.000000	-0.958474	-0.269797	-0.092400	0.000000	0.754438	1.408398	-0.111441	1.000000	
-0.119000	0.702036	0.702129	0.000000	-0.539456	0.547961	-0.639317	0.000000	-0.833562	-0.454846	0.313510	0.000000	0.805698	1.480144	-0.303715	1.000000	
-0.043658	0.752976	0.656598	0.000000	-0.570271	0.520850	-0.635221	0.000000	-0.820296	-0.402171	0.406661	0.000000	0.807366	1.528467	-0.313668	1.000000	
-0.301590	0.757221	0.579362	0.000000	-0.275116	0.512694	-0.813299	0.000000	-0.912883	-0.404674	0.053701	0.000000	0.772893	1.543097	-0.135223	1.000000	
-0.536981	0.741828	0.401676	0.000000	0.184799	0.568024	-0.801996	0.000000	-0.823105	-0.356427	-0.442107	0.000000	0.616332	1.532821	0.089298	1.000000	
-0.741543	0.645665	0.182295	0.000000	0.443995	0.675982	-0.588147	0.000000	-0.502974	-0.355198	-0.787942	0.000000	0.440965	1.509632	0.202695	1.000000	
-0.924642	0.245325	0.291296	0.000000	-0.346793	-0.226270	-0.910240	0.000000	-0.157393	-0.942665	0.294295	0.000000	0.508173	1.907567	-0.156129	1.000000	
-0.660576	0.542256	0.519228	0.000000	-0.369477	0.367245	-0.853591	0.000000	-0.653549	-0.755704	-0.042242	0.000000	0.677286	1.728336	-0.083886	1.000000	
-0.506738	0.455695	0.731819	0.000000	-0.178275	0.775141	-0.606115	0.000000	-0.843466	-0.437606	-0.311555	0.000000	0.730029	1.478810	-0.044679	1.000000	
-0.349831	0.445930	0.823872	0.000000	0.107805	0.892761	-0.437441	0.000000	-0.930589	-0.064213	-0.360389	0.000000	0.714821	1.238693	-0.064802	1.000000	
