-0.838750	0.278281	0.468037	0.000000	-0.307908	0.466535	-0.829179	0.000000	-0.449100	-0.839586	-0.305621	0.000000	0.579187	1.815382	-0.112520	1.000000	
-0.933204	0.167013	0.318177	0.000000	-0.238825	0.373329	-0.896431	0.000000	-0.268500	-0.912542	-0.308505	0.000000	0.492224	1.869225	-0.100871	1.000000	
-0.953352	0.109580	0.281269	0.000000	-0.243133	0.273490	-0.930639	0.000000	-0.178904	-0.955613	-0.234089	0.000000	0.441637	1.932670	-0.128576	1.000000	
-0.963257	0.085915	0.254470	0.000000	-0.248339	0.075943	-0.965692	0.000000	-0.102293	-0.993404	-0.051817	0.000000	0.409162	2.041523	-0.218066	1.000000	
-0.921196	0.167038	0.351421	0.000000	-0.374024	-0.131173	-0.918096	0.000000	-0.107260	-0.977186	0.183313	0.000000	0.432977	2.108529	-0.355461	1.000000	
-0.795587	0.342533	0.499713	0.000000	-0.577475	-0.179327	-0.796470	0.000000	-0.183205	-0.922232	0.340475	0.000000	0.499145	2.108720	-0.467463	1.000000	
-0.656494	0.476965	0.584398	0.000000	-0.726128	-0.189720	-0.660866	0.000000	-0.204338	-0.858202	0.470888	0.000000	0.561067	2.076901	-0.548755	1.000000	
-0.463271	0.596589	0.655333	0.000000	-0.830472	-0.034126	-0.556014	0.000000	-0.309348	-0.801821	0.511260	0.000000	0.641237	2.010333	-0.580763	1.000000	
-0.357429	0.664812	0.655950	0.000000	-0.821816	0.109782	-0.559076	0.000000	-0.443691	-0.738900	0.507114	0.000000	0.710841	1.932786	-0.575421	1.000000	
-0.362409	0.638842	0.678631	0.000000	-0.690520	0.304992	-0.655867	0.000000	-0.625973	-0.706301	0.330601	0.000000	0.755293	1.861387	-0.480410	1.000000	
-0.687867	0.493360	0.532386	0.000000	-0.328055	0.442970	-0.834360	0.000000	-0.647471	-0.748581	-0.142856	0.000000	0.690524	1.827796	-0.249596	1.000000	
-0.763603	0.301780	0.570823	0.000000	-0.594144	0.017712	-0.804163	0.000000	-0.252791	-0.953213	0.165776	0.000000	0.586438	2.013366	-0.405538	1.000000	
-0.621263	0.445011	0.644979	0.000000	-0.679679	0.103588	-0.726158	0.000000	-0.389960	-0.889514	0.238109	0.000000	0.637045	2.003093	-0.472046	1.000000	
-0.602129	0.523344	0.602953	0.000000	-0.566855	0.251597	-0.784458	0.000000	-0.562242	-0.814132	0.145166	0.000000	0.687209	1.949852	-0.419517	1.000000	
-0.754343	0.432254	0.494089	0.000000	-0.380646	0.325203	-0.865651	0.000000	-0.534860	-0.841070	-0.080779	0.000000	0.657576	1.947893	-0.317876	1.000000	
-0.847094	0.311010	0.430935	0.000000	-0.404576	0.148402	-0.902383	0.000000	-0.344601	-0.938749	0.000117	0.000000	0.600819	1.999853	-0.315332	1.000000	
-0.924058	0.136135	0.357188	0.000000	-0.347487	0.090190	-0.933337	0.000000	-0.159275	-0.986576	-0.036036	0.000000	0.513569	2.017668	-0.262080	1.000000	
-0.786465	0.445623	0.427660	0.000000	-0.402569	0.155279	-0.902123	0.000000	-0.468413	-0.881651	0.057273	0.000000	0.571525	1.976651	-0.287815	1.000000	
-0.825247	0.446170	0.346265	0.000000	-0.232948	0.289619	-0.928362	0.000000	-0.514492	-0.846790	-0.135073	0.000000	0.570437	1.939974	-0.218160	1.000000	
-0.953022	0.269063	0.139120	0.000000	-0.080626	0.217388	-0.972750	0.000000	-0.291974	-0.938269	-0.185482	0.000000	0.504481	1.978074	-0.193143	1.000000	
-0.905805	0.401497	0.135341	0.000000	-0.181686	-0.079503	-0.980137	0.000000	-0.382763	-0.912403	0.144960	0.000000	0.533706	1.992501	-0.290145	1.000000	
-0.654837	0.544941	0.523668	0.000000	-0.530409	0.162220	-0.832076	0.000000	-0.538382	-0.822632	0.182814	0.000000	0.641788	1.892600	-0.382610	1.000000	
-0.637568	0.598529	0.485046	0.000000	-0.449925	0.221793	-0.865087	0.000000	-0.625360	-0.769786	0.127885	0.000000	0.667942	1.855924	-0.358691	1.000000	
-0.724128	0.568640	0.390241	0.000000	-0.299631	0.250252	-0.920649	0.000000	-0.621177	-0.783596	-0.010832	0.000000	0.632814	1.847039	-0.279393	1.000000	
-0.843685	0.479290	0.241820	0.000000	-0.148364	0.224738	-0.963058	0.000000	-0.515930	-0.848395	-0.118499	0.000000	0.555226	1.894871	-0.214674	1.000000	
-0.737063	0.506117	0.447866	0.000000	-0.221321	0.445390	-0.867551	0.000000	-0.638557	-0.738562	-0.216266	0.000000	0.528880	1.684456	-0.175536	1.000000	
-0.808482	0.512148	0.289932	0.000000	-0.051960	0.428603	-0.901997	0.000000	-0.586222	-0.744314	-0.319907	0.000000	0.453656	1.725473	-0.118195	1.000000	
-0.904300	0.417259	-0.090201	0.000000	0.243131	0.329721	-0.912234	0.000000	-0.350897	-0.846864	-0.399615	0.000000	0.301565	1.846245	-0.067563	1.000000	
-0.911670	0.313157	-0.266066	0.000000	0.339688	0.209971	-0.916801	0.000000	-0.231236	-0.926199	-0.297800	0.000000	0.246332	1.875125	-0.074669	1.000000	
-0.356459	0.703420	0.614928	0.000000	-0.526756	0.392283	-0.754083	0.000000	-0.771663	-0.592717	0.230698	0.000000	0.706310	1.657057	-0.406485	1.000000	
-0.322475	0.694775	0.642882	0.000000	-0.549440	0.415654	-0.724808	0.000000	-0.770796	-0.586958	0.247699	0.000000	0.778669	1.665179	-0.468684	1.000000	
-0.369120	0.689318	0.623371	0.000000	-0.640827	0.297019	-0.707898	0.000000	-0.673120	-0.660772	0.332098	0.000000	0.791005	1.738029	-0.538401	1.000000	
-0.425102	0.677185	0.600590	0.000000	-0.712225	0.159228	-0.683653	0.000000	-0.558590	-0.718378	0.414620	0.000000	0.773781	1.799866	-0.584795	1.000000	
-0.443352	0.631418	0.636200	0.000000	-0.827480	-0.015487	-0.561281	0.000000	-0.344550	-0.775288	0.529352	0.000000	0.723396	1.868728	-0.655151	1.000000	
-0.967659	0.235677	-0.089956	0.000000	0.147771	0.240564	-0.959319	0.000000	-0.204449	-0.941587	-0.267610	0.000000	0.172756	1.912974	-0.123008	1.000000	
-0.949511	0.309004	-0.054273	0.000000	0.203611	0.475324	-0.855926	0.000000	-0.238687	-0.823762	-0.514241	0.000000	0.161411	1.849174	-0.068448	1.000000	
-0.928664	0.188102	-0.319689	0.000000	0.370897	0.481071	-0.794359	0.000000	0.004373	-0.856264	-0.516520	0.000000	0.067844	1.869624	-0.070240	1.000000	
-0.917390	0.154970	-0.366579	0.000000	0.391552	0.186432	-0.901072	0.000000	-0.071297	-0.970169	-0.231710	0.000000	0.088714	1.962610	-0.164841	1.000000	
-0.908020	0.386010	-0.162777	0.000000	0.236742	0.152253	-0.959569	0.000000	-0.345620	-0.909843	-0.229634	0.000000	0.196104	1.940610	-0.183997	1.000000	
-0.334060	0.699833	0.631377	0.000000	-0.813150	0.124763	-0.568525	0.000000	-0.476645	-0.703326	0.527392	0.000000	0.671370	1.843402	-0.651028	1.000000	
-0.025923	0.749806	0.661149	0.000000	-0.825419	0.357035	-0.437275	0.000000	-0.563925	-0.557060	0.609649	0.000000	0.716409	1.786345	-0.757926	1.000000	
-0.068763	0.682485	0.727658	0.000000	-0.952553	0.171863	-0.251209	0.000000	-0.296504	-0.710406	0.638285	0.000000	0.650546	1.859481	-0.810713	1.000000	
-0.492096	0.337643	0.802396	0.000000	-0.867685	-0.115628	-0.483481	0.000000	-0.070464	-0.934145	0.349868	0.000000	0.578254	1.958352	-0.688711	1.000000	
-0.304150	0.590372	0.747632	0.000000	-0.797762	0.271078	-0.538602	0.000000	-0.520642	-0.760248	0.388528	0.000000	0.677412	1.840582	-0.648373	1.000000	
